cues,outcomes
the_sand_and_gravel_there_at_least_an_inch_thick,PresentSimple
the_beam_from_the_new_batteries_strong_and_bright,PastSimple
what,PresentSimple
we_there_for_half_an_hour_perhaps_and_log_one_car_a_few_walkers_several_cows_perhaps_a_few_ghosts,PresentSimple
one_colour_with_white_different_shades_of_the_one_colour,FutureSimple
there_also_an_international_canoe_slalom_course_and_water_ski_lagoon_with_cable_ski_tow,PresentSimple
the_tournament_over_three_rounds_as_a_result_of_local_government_elections_and_the_imposition_of_travel_restrictions,PastSimple
for_instance_it_down_the_direct_cost_of_media_to_the_consumer,PastSimple
these_currently_environmental_improvements_community_services_and_youth_work,PresentSimple
brent_sadler_this_report_from_israel_on_sunday,PastSimple
a_majority_of_comets_either_parabolic_or_hyperbolic_orbits,PresentSimple
one_early_finding_immediate_practical_value,PresentSimple
while_further_compounding_the_small_numbers_problem_there_interesting_differences_between_the_two_course_types,PastSimple
they_finally_together_at_the_lowest_level_of_their_relationship,PresentSimple
one_or_two_holidays_a_year_of_a_week_or_fortnight_each_not_a_problem,FutureSimple
to_its_horror_it_itself_slipping_and_sliding_tumbling_down_at_the_mercy_of_its_foes,FutureSimple
our_exhibition_space_not_a_french_boutique,FutureSimple
because_it_both_ways,PresentSimple
what_ten_lots_of_none_come_to,PresentSimple
the_filler_hard_across_the_surface_of_the_wood_wiping_off_the_surplus_filler_with_a_clean_cloth,PresentSimple
we_all_commissions_the_following_week,FutureSimple
on_going_back_to_the_airstrip_later_i_several_pacific_golden_plover_with_the_greys,PastSimple
v_i,PresentSimple
keeping_wives_in_work_therefore_the_chances_of_their_husbands_hearing_about_possible_job_openings,FutureSimple
that_the_bottom,PresentSimple
lord_what_a_mistake_that,PastSimple
but_there_a_sort_of_relationship_between_us,PresentSimple
firm_but_gentle_provision_and_enforcement_of_basic_rules_kinder_to_them_and_necessary_for_your_survival,PresentSimple
carol_the_shopping,FutureSimple
most_car_seats_and_pushchairs,PresentSimple
most_of_this_on_accommodation,FutureSimple
the_other_suggestions_into_by_buyers,FutureSimple
but_it_a_fear_of_the_inexplicable_the_unknown_not_of_the_supernatural,PastSimple
they_the_hampstead_house,PastSimple
a_frown_in_a_slanting_direction_between_his_eyebrows_and_halfway_up_his_forehead,PastSimple
pakistan_certainly_one_of_the_best_on_their_day_a_big_challenge_for_us,FutureSimple
the_problems,FutureSimple
sometimes_the_copying_not_perfect,FutureSimple
you_it_done_properly_okay,PastSimple
i_all_sorts_of_things_and_my_young_father_hardly_at_all,PastSimple
controls_selected_from_the_delivery_register_by_locating_the_birth_entry_of_the_case_and_selecting_the_two_closest_preceding_and_the_two_closest_succeeding_entries_fulfilling_the_matching_criteria,PastSimple
breastfeeding_not_always_pregnancy,PresentSimple
after_all_this_the_moment_of_severance,PastSimple
the_new_central_machinery_not_it_easy,FutureSimple
during_five_weeks_in_greece_i_four_other_walkers_all_british_two_of_them_women,PastSimple
they_on_frozen_bloodworm_flake_and_tetra_ruby,PresentSimple
she_herself_shivering,PastSimple
and_the_engineering_discipline_concerned_with_the_design_production_installation_operation_and_maintenance_of_it_systems_information_engineering,FutureSimple
agriculture_department_area_offices_specially,FutureSimple
there_no_support_staff_as_such,PresentSimple
some_of_the_procedures_of_discourse_analysis_for_a_more_profound_examination_of_this_process,FutureSimple
caught_between_the_hammer_and_the_anvil_the_enemy_hopefully,FutureSimple
without_us_noticing_this_our_whole_balance_and_coordination,FutureSimple
the_websters_decent_reasonable_people,PastSimple
they_both_at_her,PastSimple
the_holy_as_in_communion_to_me_a_who_not_a_what,PresentSimple
you_any_coffee_later,FutureSimple
women_babies,PresentSimple
these_new_possibilities_the_churches_and_christian_groups_with_an_extraordinary_communal_task,PresentSimple
again_a_semen_sample_this_time_with_different_results,PastSimple
two_encounters_out_in_my_memory,PresentSimple
we_considerably_confused,PastSimple
but_there_few_variations_from_the_original_theme,FutureSimple
nevertheless_the_clearinghouse_personnel_heavily_involved_in_running_conferences_under_the_sponsorship_or_organization_of_other_bodies,PresentSimple
such_phrases_applicable_today,PresentSimple
tables_ii_iii_and_iv_the_outcome_results,PastSimple
oh_you_it_alone,FutureSimple
policy_formulation_place_in_a_theoretical_social_economic_and_political_context,PresentSimple
again_prosecution_clearly_at_the_undeserving_poor,PresentSimple
he_in_horror,PastSimple
shamlou_the_nuance,PastSimple
in_june_washington_a_package_of_sanctions_on_china,PastSimple
then_they_across_the_river_across_the_shallow_bit,PastSimple
and_some_shopping_he_his_wife_quite_a_lot_of_jewellery,PastSimple
he_not_very_much_like_you,PresentSimple
matthew_up_in_a_family_atmosphere_of_sweetness_and_light,PastSimple
a_minimum_term_of_three_years,FutureSimple
i_pictures_in_my_mind,FutureSimple
he_nearly_nothing_the_whole_game,PastSimple
two_men_from_london_with_affray_criminal_damage_and_possession_of_offensive_weapons_last_night_after_the_incident_at_the_bull_in_camps_road,PastSimple
some_units_permitted_magic_standards,PresentSimple
in_the_best_of_worlds_the_provisions_of_the_partnership_agreement_all_eventualities_arising_out_of_the_departure_of_a_member_of_the_firm,FutureSimple
our_only_textbook_a_french_edition_of_the_valley_of_the_dolls,PastSimple
it_also_a_single_bill_in_a_single_currency_of_their_choice,FutureSimple
rival_paradigms_different_kinds_of_questions_as_legitimate_or_meaningful,FutureSimple
they_also_the_parallel_work_carried_out_in_scotland_by_a_committee_under_the_chairmanship_of_munn_a_rector_of_a_glasgow_high_school,PastSimple
they_vain_and_ostentatious_by_nature,PresentSimple
sometimes_i_coke_for_my_dinner,PresentSimple
future_versions_of_the_alpha_at_the_plant_as_well_as_at_the_one_in_south_queensferry_scotland,FutureSimple
that_me,PresentSimple
book_shelf_this_section_devoted_to_recommended_publications_relevant_to_educational_research,FutureSimple
new_breeds_of_livestock,PastSimple
the_mathematics_quite_complex,PresentSimple
elaine_out,PastSimple
i_now_myself_after_four_years_of_marriage_still_madly_in_love_but_sharing_less_and_less_of_his_life,PresentSimple
they_not_it,FutureSimple
it_a_beautiful_night_a_full_moon_and_a_few_bright_stars_against_the_black_sky_over_the_heath,PresentSimple
council_rents_wider_band,FutureSimple
i_that_god,PresentSimple
a_burned_face_out_of_the_greyness,PastSimple
oh_i_it,FutureSimple
over_the_years_he_one_of_the_top_first_assistant_directors_in_the_country,PastSimple
erm_when_you_first_together,PastSimple
the_best_established_model_here_the_associated_board_music_examination,PresentSimple
i_to_film_this_without_mr_bolt_head_noticing_at_our_last_meeting,PastSimple
these_people_you_in_the_right_direction_to_the_next_village,FutureSimple
then_i_the_tag_on_the_collar,PastSimple
a_rise_in_sea_surface_temperature_to_an_increase_in_the_frequency_and_severity_of_tropical_hurricanes,FutureSimple
and_he_the_mystery_of_the_trinity,PresentSimple
the_second_baseline_this,FutureSimple
but_conrad_on_the_attack_like_a_crazed_bird_beating_a_cuckoo_out_of_its_nest,PastSimple
it_also_available_to_sparc_oems,FutureSimple
they_narrative_or_lyrical,PresentSimple
but_he_differently_in_cuisine,PresentSimple
the_list_in_ascending_alphabetical_order_of_title,FutureSimple
on_consolidation_the_assets_and_liabilities_of_overseas_subsidiary_and_associated_undertakings_at_the_completion_rate_of_exchange,PresentSimple
the_articles_not_a_coaching_manual,FutureSimple
but_then_in_addition_prices_up_and_down_due_to_changes_in_demand,PresentSimple
at_its_distance_from_the_cluster_core_any_contribution_to_the_period_derivative_from_acceleration_in_the_cluster_gravitational_field_negligible,PresentSimple
the_main_factors_contributing_to_this_overall_position_then,PresentSimple
radical_changes_to_teacher_training_the_next_significant_development,FutureSimple
cud_the_record_as_a_stepping_stone_to_signing_with_a_larger_independent_label_imaginary_records_but_this_poison,PastSimple
a_fire_in_the_hearth_under_a_marble_mantelpiece_identical_to_the_one_in_her_own_flat,PastSimple
any_breach_or_suspected_breach_rise_to_a_policy_indemnity_question,PresentSimple
workshops_in_june,FutureSimple
always_jacket_or_boiled_potatoes_and_fresh_vegetables,PresentSimple
er_anyone_sugar,PresentSimple
the_letters_generous_and_heartwarming,PastSimple
i_surprised_yeah,PresentSimple
and_then_he_persistent_throughout_the_flood_itself,PastSimple
quite_early_in_the_morning_we_off,PresentSimple
at_the_other_end_of_the_scale_a_short_list_of_names_and_addresses_not_necessarily_harmless,PresentSimple
but_they_any_decision_for_at_least_a_month,PastSimple
she_nearly_down_on_her_face,PresentSimple
no_doubt_disposals_of_that_kind_over_the_years_but_in_an_organised_way,FutureSimple
in_this_context_executive_financial_integrity_institutionalized,PresentSimple
the_rest_though_rubbish,PresentSimple
in_the_case_of_kuwait_however_prospects_more_problematic,PastSimple
well_i,PastSimple
there_a_pair_of_master_checking_frames,PastSimple
pharisees_the_pharisees_far_more_influential_among_the_people_than_the_sadducees,PastSimple
it_obviously_a_prejudiced_system,PresentSimple
they_all_the_way,PastSimple
practical_uses_of_this_technique_and_the_interrelation_with_other_knowledge_sources_within_the_semantic_analyser_below,PresentSimple
many_people_a_good_deal_of_sugar_in_drinks,PresentSimple
in_many_areas_the_hearing_on_the_first_working_day_after_the_removal_of_the_child,PresentSimple
there_no_application_for_bail,PastSimple
this_the_difficulty_that_local_intervention_faces,PresentSimple
osman_at_his_brother_and_sisters,PastSimple
this_arrangement_for_the_rest_of_the_test,FutureSimple
being_a_preliminary_study_it_on_the_collation_of_existing_data_from_such_diverse_sources_as_the_departments_of_employment_and_the_environment_local_authorities_employers_associations_professional_bodies_and_the_trades_unions_connected_with_the_construction_industry,FutureSimple
you_up_the_bedroom,FutureSimple
waddington_for_hanging,FutureSimple
neither_the_performance,PresentSimple
that_too_microscopic_and_parochial_a_theory,PastSimple
the_wearying_scenario_of_disregard_for_human_sensitivity_industrial_rights_and_the_need_for_consultation_endlessly_itself_with_disappointing_and_frustrating_frequency,PresentSimple
there_full_length_slatted_benches_and_maple_veneer_ceilings_in_four_panels_each_with_an_elaborate_gold_transfer_pattern_in_the_centre_and_in_each_corner,PastSimple
all_this_dorothea_shottery_herself,PastSimple
you_really_comfy_up_to_you_entirely,PresentSimple
it_soon_over_now,FutureSimple
same_as_i,PresentSimple
here,PresentSimple
fees_our_fees_on_the_time_taken_at_our_normal_hourly_scale_rates_appropriate_to_the_level_of_expertise_required,FutureSimple
and_he_to_the_event_again_and_again_in_his_works,PastSimple
light_microscopic_injury,PastSimple
to_calm_my_feelings_i_all_the_way_back_to_london,PastSimple
but_i_later,PastSimple
unwin_next_the_tudor_walters_committee_of_enquiry_providing_a_major_contribution,PastSimple
what_so_wrong_about_it,PastSimple
viva_you_the_basic_things_too,PresentSimple
the_market_dead,FutureSimple
there_other_examples_of_management_failures,PresentSimple
it_us_any_good_mother,FutureSimple
they_there_almost_a_metre_tall_regarding_our_intrusion_with_no_more_than_mild_curiosity,PastSimple
the_effect_in_the_future_devastating,FutureSimple
how_many_others_in_the_same_position,PresentSimple
these_not_only_the_aggression_originally_necessary_for_survival,PresentSimple
yes_but_how_it_that,PresentSimple
the_chinaman_normally_on_the_landing_you_now_outside_this_door,FutureSimple
i_much_better_now,PresentSimple
otherwise_no_interest,PresentSimple
they_up_like_two_wild_animals,PastSimple
a_new_theory_linking_familiarity_complexity_and_liking_for_two_special_classes_of_objects_rigorously_for_the_first_time,FutureSimple
responsible_person_the_procedure_by_a_computer_services_operator,FutureSimple
i_probably_nineteen_or_something,PresentSimple
we_decentralisation_of_banks_and_other_financial_institutions,FutureSimple
the_opponents_of_the_draft_within_the_ad_hoc_assembly_primarily_on_the_left,PastSimple
at_maastricht_next_month_political_economic_and_monetary_union_pride_of_place,FutureSimple
work_also_in_ethiopia_uganda_hong_kong_and_brazil,PastSimple
for_convenience_they_to_here_as_residential_homes,PresentSimple
any_errors_or_warnings_produced_to_the_screen_and_to_this_report_file,FutureSimple
you_me_in_a_week,FutureSimple
this_bed_abundant_stores_of_water_and_plant_nutrients_readily_available_at_all_times,FutureSimple
well_you_me_up_at_oh_yes,FutureSimple
but_like_the_disciples_it_not_any_better_or_any_safer,FutureSimple
we_not_words_with_stems_of_more_than_two_syllables,FutureSimple
morocco_the_former_spanish_colony_as_moroccan_territory,PresentSimple
there_another_task_for_the_twelve_at_edinburgh,PresentSimple
the_plant_out_in_the_compost,FutureSimple
the_place_with_its_bright_gas_lamps_out_the_fog,PastSimple
a_large_and_lovely_reed_swamp_with_open_pools_in_the_bottom_of_a_wooded_valley_an_important_and_exciting_reserve_in_northwest_england,PresentSimple
mum_we_school_instead,FutureSimple
doctors_at_the_bristol_eye_hospital_using_the_implant_on_volunteer_patients_soon,FutureSimple
some_particular_heads_of_expense_commonly_encountered_now_individually,FutureSimple
it_therefore_characteristic_of_a_bureaucracy,PresentSimple
a_red_and_white_ribbon_to_the_best_of_opposite_sex,PresentSimple
the_inside_of_the_house_almost_bare_of_furniture,PresentSimple
this_your_chance,PresentSimple
research_results_in_a_monograph,FutureSimple
this_now,PastSimple
men_her_on_bridges_in_lectures_in_bookshops,PastSimple
the_research_first_case_studies_over_two_and_a_half_years_in_eight_organisations_from_the_public_and_private_sectors,FutureSimple
yes_key_us_key,PresentSimple
dad_me_to,PastSimple
project_coordinator_almost_invariably_a_section_engineer,FutureSimple
your_college_its_logo_on_its_prospectus_application_forms_and_headed_letter_paper,FutureSimple
alright_so_they_fish_on_the_side_of_the_fucking_ships,PresentSimple
caroline_at_the_receiver_aghast_her_brain_whirling,PastSimple
the_music_loud,PresentSimple
a_cat_in_the_front_door_obstinately_blocking_the_path_of_arriving_customers,PresentSimple
thus_the_english_tudors_six_major_rebellions_and_countless_minor_revolts,PastSimple
and_you_easier_on_the_eye,PresentSimple
and_when_god_those_things_away_from_me,PastSimple
each_a_sense_of_affinity_with_the_other,PresentSimple
